soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Sandy,162.94023589715428,25.564210182876245,24.24643330223596,24.905321742556104,86.76462861114638,5.264950839946206,11.34493347727977,Maize
Alluvial,233.08424545955208,33.18218229575841,21.957486889846173,27.56983459280229,68.18164259071094,7.137790400420317,10.011771743077205,Maize
Alluvial,370.3390195841872,37.463131296302,15.578638977577072,26.520885136939537,65.7808719443252,4.533780329679422,7.027920777563558,Wheat
Red,276.39692658405335,30.047488991868335,17.293947457049498,23.67071822445892,60.63751699856956,5.801725476026341,6.119398354251152,Maize
Laterite,294.3565999069108,31.96925276247357,18.09527616286328,25.032264462668422,82.55180078827794,7.423655862769396,4.951403272138696,Rice
Laterite,337.8880350231091,37.34739887279501,22.2571950838836,29.802296978339307,74.5366078374316,6.091215181453094,14.19274180024816,Rice
Black,243.0557553904245,27.142845394781013,19.11255116585369,23.127698280317357,81.10409134940902,6.401850409331773,14.823432607986051,Wheat
Laterite,257.9457503732473,29.95158113620328,24.699143978146036,27.325362557174657,83.68475692542835,8.19164352355569,8.624317917539644,Rice
Laterite,96.8482415802216,25.17773554275097,15.753590603524623,20.465663073137797,77.66857588675649,6.671731375147315,11.998928993639662,Groundnut
Laterite,244.4010969609196,34.99683639734664,24.44765729882428,29.72224684808546,83.98589562709645,5.236740508715988,8.406529623721122,Groundnut
Alluvial,383.91785954055285,32.88027024786144,17.286428055034627,25.083349151448036,76.86802737623427,7.090641202289479,7.297952616394086,Rice
Black,224.3578153260625,31.190739058257183,23.31371490062501,27.252226979441097,62.31108959084197,8.081928676065312,14.615685185277876,Maize
Laterite,191.21900317433892,26.74219796985833,15.28782676313339,21.01501236649586,80.20549022694476,7.101547756767324,11.448957217190683,Maize
Laterite,366.1028705368192,33.024428257264795,24.80462725092378,28.914527754094287,74.3235139816754,7.183221608111413,9.657787302506708,Rice
Laterite,366.455543072812,29.527321071302904,20.139894891598107,24.833607981450506,81.34612050964571,5.982713911606351,10.465040402734482,Rice
Laterite,294.17465502271216,35.3541330837604,19.59346807946172,27.473800581611066,83.68365660074838,7.844588706576987,3.7948317342223903,Rice
Sandy,393.011401349917,31.404035221907304,18.28751610287508,24.84577566239119,75.33603417266903,5.200728093890966,3.910359937303967,Rice
Alluvial,211.0417056442502,32.601959377339,19.00300488910281,25.802482133220902,77.90670294787728,4.900336361746493,11.358017594724949,Maize
Alluvial,363.87594346710415,31.16150132341734,21.67557738521027,26.418539354313808,56.89279484806519,4.961445094043354,3.4904233951977464,Bajra
Black,147.5066186611855,27.301136295597708,15.887025337570556,21.59408081658413,54.82543484402403,6.303893840163629,5.47600462086951,Wheat
Black,95.06193940487536,29.291293673032023,18.21582764680029,23.753560659916158,53.69162344914984,6.405726970281465,11.253416605152996,Groundnut
Laterite,372.3053401861346,25.79401347811323,17.768776481472038,21.781394979792637,82.24805119172245,7.741298451918292,5.214252232276528,Groundnut
Black,315.984393128155,31.906454801655943,22.20516061391465,27.0558077077853,52.49365450044966,4.738695459531133,4.597403143049739,Maize
Laterite,236.23971984286047,26.39323614741709,19.474123668234547,22.93367990782582,71.30469065820093,5.212352518173648,6.230918771392572,Maize
Sandy,113.79935746658532,32.33154619624487,23.40709985877931,27.86932302751209,53.568173148482245,6.676677820077618,5.798596938597615,Bajra
Sandy,257.75735874391705,33.828330148878365,22.891712386073383,28.360021267475872,69.9376879571623,4.434601440437119,9.445278501822571,Wheat
Alluvial,247.5604898829245,29.924044137366764,18.374468338719183,24.149256238042973,85.98589588580049,7.037776111467864,5.932237865575854,Wheat
Laterite,395.28033707754287,32.875072651639535,17.372267917359945,25.123670284499735,54.07129890481615,4.7642956959216605,5.951492740614098,Cotton
Laterite,80.76066858905035,35.476243527634864,15.556534893569754,25.51638921060231,83.69256141192727,4.258177389372564,3.218909777140333,Groundnut
Sandy,393.8325159180122,26.45650572818468,18.978555990457416,22.717530859321048,88.77881733101475,8.327535629469901,12.80486485139136,Rice
Laterite,337.3015156036734,34.3399445208752,20.350367320449102,27.34515592066215,69.06477936505648,8.192912793513123,5.46093072179351,Groundnut
Black,163.28773274148529,30.530673702013416,20.07610378684455,25.303388744428982,59.69638929660321,4.574184123696018,10.327440509299592,Maize
Sandy,227.13638472577145,37.11618644934015,18.206421921595144,27.66130418546765,73.75532390231595,5.84615240754948,8.451215666629196,Maize
Sandy,72.18123966546871,37.869483021069286,18.22353844974723,28.04651073540826,82.3949778341854,5.273203273818819,11.178032666687152,Bajra
Alluvial,90.84362244958848,31.1511606136746,21.061018810558387,26.106089712116493,81.7715779986585,4.533496250567181,13.208729520197457,Cotton
Red,192.9814025275709,37.12819487229941,24.909294764573907,31.01874481843666,58.20007240212949,5.896142924819002,14.117393083076534,Groundnut
Red,344.6400718653952,26.81704089614176,22.952673118598906,24.88485700737033,58.065092801909785,4.818279714328522,4.971189575171915,Bajra
Laterite,282.81902724367,31.79985052199855,18.588304841235026,25.19407768161679,85.08802163252433,5.962225537113177,12.799193273658926,Rice
Laterite,268.4355404636432,32.01715380489023,19.38744675388339,25.702300279386808,73.09945083624503,5.77681225909198,7.697785322418023,Rice
Black,240.243501389896,36.78413744253911,21.24237995913992,29.013258700839515,54.67592162833456,8.699160618067376,10.532496636857015,Wheat
Red,327.9088162446036,33.060945827070675,20.33461091976321,26.697778373416945,85.7557033220383,7.942986056122653,4.820098556793014,Rice
Alluvial,297.44316143521064,35.121435207659765,16.431279855484696,25.77635753157223,58.18178372677853,7.570320411118071,8.927777845570352,Maize
Black,169.72861205056762,35.67634496073617,16.106317369552073,25.89133116514412,83.85809166938073,4.637443311659912,7.767447486724407,Maize
Sandy,238.9512229894929,31.3226472659429,19.08955177085493,25.206099518398915,80.8752792239298,4.061015361590223,10.181312414462724,Maize
Red,239.95355517165865,28.273387765790385,18.456959935039198,23.36517385041479,57.26390867205703,8.542252806668142,10.000701537193446,Maize
Black,381.54916886413537,26.99356824050904,20.862298320167973,23.927933280338507,70.23554715537864,7.05727117717324,3.217322205850086,Wheat
Red,257.5370168405875,26.328764634927595,24.187505222607463,25.25813492876753,81.60338548496347,4.115113023938188,10.816406531858954,Rice
Alluvial,251.70092605838465,32.887295602977126,19.24130671302386,26.064301158000493,79.45776942498891,8.671835073845074,14.106822154881316,Rice
Alluvial,89.63331604426435,37.80293558651035,23.38898086445934,30.595958225484846,54.98650724813067,8.604209413086862,13.438756344745538,Soybean
Laterite,256.94640251072525,30.187035150311694,15.547616388220312,22.867325769266003,63.40788966583604,8.014267242990057,3.0555842760552343,Maize
Alluvial,89.99355501949071,30.38855959464716,23.63518140612957,27.01187050038836,86.9184092719394,6.328500611594066,8.770043737068882,Maize
Alluvial,255.4738784477985,25.427006713164698,24.12749462879129,24.777250670977992,59.92905771028608,6.888159770457737,4.986159809135685,Wheat
Sandy,370.19606537383504,29.711120688516232,20.80588350278044,25.25850209564833,75.29057151678121,4.065472282941668,10.962448464200529,Rice
Alluvial,386.3746111143093,26.93261546079047,19.14624123727024,23.039428349030352,53.41398672314576,8.984371259229736,9.026340123974911,Wheat
Alluvial,158.47792419401384,30.16513550094877,19.26788905336749,24.71651227715813,81.99128088297078,5.746934995246665,8.618781941296552,Wheat
Alluvial,62.79238374683321,31.13687028642999,20.648411332626164,25.892640809528075,52.6283455771341,7.877638083475053,8.439466016976331,Wheat
Red,218.38078193565508,31.461155334676235,22.653562810662407,27.05735907266932,54.11925917325262,5.671814056552411,3.906040365646671,Maize
Laterite,180.65826069791356,28.5196807508662,21.439995432390155,24.979838091628174,66.34936684392386,4.126931778301724,4.873831168394284,Maize
Black,353.4478160040332,30.30379843974298,20.5172259525934,25.41051219616819,60.155542561732176,4.980565498467264,9.066094549272403,Groundnut
Alluvial,329.9706298806163,27.32108060670634,21.527461078518748,24.424270842612543,59.52731124186906,4.497206963796726,5.9180662919934495,Wheat
Laterite,386.92726149420616,37.27732643250455,16.410818487777135,26.844072460140843,66.25569233094089,5.619950305533998,4.043100179404192,Groundnut
Black,79.92798579906383,27.70252131689836,15.265322038738198,21.48392167781828,57.25741740359189,6.91520780484846,8.057094607109976,Wheat
Alluvial,336.1052466084543,29.44362557207239,17.594234334312926,23.518929953192657,65.18769632669068,6.951474712574038,6.216763689874515,Wheat
Sandy,170.8172507084465,35.05984880161742,18.62757894665945,26.84371387413844,84.44272079898886,5.097552625404793,14.69456718238644,Maize
Red,99.0396115182584,36.29008368667287,19.874311982495136,28.082197834584,85.78208907576365,7.999276279736576,8.102562053630802,Bajra
Laterite,229.36017955867257,34.64193027497265,21.988458531609044,28.31519440329085,66.10200174387921,5.0901155374704325,10.740650013231951,Groundnut
Red,96.29667389386564,36.70743991607301,21.912218576096546,29.309829246084774,77.32735425781925,8.11291937955837,9.355940143860972,Bajra
Black,251.78076642998877,28.56271786893368,20.541780025157934,24.552248947045804,76.05681553407457,8.148709018536008,5.477055261127239,Rice
Black,99.00648853115716,28.42788943425001,17.66498393370882,23.04643668397941,79.28738313836249,5.253653302807988,10.59717676028937,Bajra
Black,370.0441810737359,30.44401682359695,18.83138528249497,24.63770105304596,70.75670821131351,4.234829833875275,4.995400425072953,Rice
Laterite,114.52982223763712,26.174380487508905,22.709859255354782,24.44211987143184,52.72998821416366,8.185394953515146,8.246320756286922,Cotton
Alluvial,302.536501392667,32.93526067110345,24.493067970577656,28.714164320840556,65.86597492208217,8.770434682698166,4.620015329054484,Rice
Black,60.914097271449634,28.409432575897725,20.95077930700255,24.680105941450137,52.05703253937001,6.481831236006181,10.16211418700267,Wheat
Alluvial,319.81927131103765,26.385777290739032,15.751377817358089,21.06857755404856,79.12755024814413,6.477456581030992,11.260828757132831,Wheat
Black,210.88852946639588,25.987134334805088,15.777653440789573,20.882393887797328,50.09357562503113,8.838496941035432,3.063045822700619,Wheat
Red,176.34086392900937,26.190566953246243,24.17313575462243,25.18185135393433,55.472745236758456,8.751186769104013,8.352069275495468,Maize
Red,239.66533158242532,36.34829586639331,22.322248864095613,29.33527236524446,82.262445914458,7.293916833553586,11.30731877421423,Groundnut
Alluvial,366.1773344226088,33.406643948523126,21.93175211456925,27.669198031546188,52.0638322663484,7.349587322750196,3.529985252521202,Soybean
Alluvial,113.20137079456674,32.38328799718418,24.15488297588042,28.2690854865323,51.35783914343195,7.4871013362342,6.56818808847061,Wheat
Laterite,380.4932711897019,31.16478481654703,23.620426509893136,27.39260566322008,83.7819759414028,5.595502366216278,12.946985689808129,Rice
Alluvial,277.55857265512986,29.741064242944976,20.606771940035134,25.17391809149006,69.24247535376345,8.424991782616406,9.3631815916188,Maize
Black,303.6683700350665,25.84963243038625,18.152903378306103,22.00126790434618,71.5796516950135,7.953615824194818,6.825030035184839,Wheat
Black,232.0588384575561,30.54862173651324,23.76665377862449,27.157637757568864,66.70024336111568,6.309714252877938,14.884095760101324,Maize
Laterite,356.1455854394698,31.876182742353755,24.39067698512896,28.13342986374136,81.95132943094661,8.989670552666688,7.208541785420522,Rice
Alluvial,190.6758197632348,31.238383063950813,21.2750546321837,26.25671884806726,84.94708456745354,8.920417345996476,12.219280966374216,Maize
Alluvial,167.7296623399477,31.7927494912488,22.32271807184645,27.057733781547626,50.13385448171917,6.336553832688263,6.564034517458587,Maize
Black,153.7078421595965,28.03690076364883,15.42093189636362,21.728916330006225,50.71495738933656,8.938611948680158,8.133277604830347,Wheat
Alluvial,187.07054918912465,26.61768824485913,24.56415697559425,25.59092261022669,81.91957288573533,5.2949132580090685,10.062650747678944,Maize
Laterite,366.3033885113447,37.85940382757367,22.43352822893624,30.146466028254952,52.59945637931576,6.007901182127437,13.053908823398944,Groundnut
Sandy,340.7248812127186,26.56440390645495,15.46945357147813,21.01692873896654,65.36362445964998,4.183659687133068,14.487243155799908,Groundnut
Sandy,70.24493679718873,37.59833419183055,23.83785884963426,30.7180965207324,87.11009132780852,8.974539113232176,5.086742990633848,Bajra
Black,230.33677351015405,31.385422431292145,24.963357758067243,28.17439009467969,85.89744592184815,6.3169037410781,10.475248595221425,Bajra
Alluvial,257.5289771945961,32.54112070189154,15.914868373977548,24.227994537934546,85.09843450521521,5.328000212943531,4.55417905539365,Rice
Alluvial,65.53183223663287,36.0785159335111,15.35422368418545,25.716369808848278,63.16205461479484,8.657947441594949,11.822551854281432,Wheat
Red,180.4409809543099,28.37679918888424,22.23420113688585,25.30550016288505,69.83502940315083,4.40523107953824,5.642198423397736,Maize
Sandy,363.0679758388236,37.88917935688563,15.61517026239235,26.752174809638987,85.31625076549845,6.580395102218083,13.87816463333496,Rice
Laterite,171.73322276576755,33.81420998326783,20.65731963995791,27.23576481161287,60.68113080677685,8.39314993177579,12.569112259283138,Maize
Red,347.7036051829847,36.27482461247743,22.08362976715035,29.17922718981389,83.48053313454687,7.487357308346418,11.161689261123604,Rice
Laterite,313.45082384517445,27.06186636880996,23.808707591989283,25.43528698039962,84.87374110980929,4.146236415172796,12.909801006777151,Rice
Black,336.98142109283503,27.972127099824007,24.08701309269368,26.029570096258844,50.04480445920438,6.780908675198785,12.079629645419216,Cotton
Black,150.4633466112195,33.02004993888465,24.811861780274235,28.91595585957944,75.27254108066674,5.299017905320799,10.608068437195335,Cotton
Sandy,322.94588830290024,26.39074830475046,22.61027902502028,24.500513664885368,71.65066314704441,8.814960019294972,7.102465992464233,Rice
Red,112.82406319834168,34.79808484265675,22.888069818707443,28.843077330682096,56.95013901230267,7.854270542704949,14.367574659076055,Bajra
Alluvial,319.8445023862474,34.211436059834185,19.735738884350887,26.973587472092536,52.31681842235193,4.37347208878927,13.228975910383772,Groundnut
Sandy,206.0854074536125,33.4184573642248,20.94395859228545,27.181207978255127,65.34449041622487,4.328130722870065,12.858155368889292,Maize
Laterite,138.3780623909338,25.013383237993235,16.589382832767566,20.8013830353804,68.74157667074337,8.72151817478915,4.226323436324628,Groundnut
Alluvial,107.2683374170842,35.33252413374908,21.936822257814885,28.634673195781986,58.83078451155042,4.411905228079213,11.165991624896558,Groundnut
Laterite,145.64083444937324,37.361226309255336,16.510578917809003,26.93590261353217,67.29339204170408,8.718079600837994,8.036727803113468,Groundnut
Laterite,387.582165294573,34.88122301969526,19.422987623809103,27.15210532175218,62.478079619805214,5.603713702190637,11.693072071369404,Groundnut
Black,124.58664640877916,25.404743077498647,21.51666825375885,23.46070566562875,64.74105374895045,8.321791249198185,8.678518880298686,Wheat
Red,114.9339304960924,36.29210118342294,22.765968527917416,29.52903485567018,80.83687378576208,8.22391614058444,12.132287891315986,Bajra
Laterite,328.87923975240966,28.82418365346521,24.11836034959911,26.471272001532164,88.7004505445511,4.927294373383272,8.545167489187929,Rice
Alluvial,262.5572568919349,28.21801942284388,20.58412672583198,24.40107307433793,59.02160569774942,4.804127345390951,10.818233601627176,Wheat
Sandy,144.1476915522842,35.36826830828345,18.103619589235738,26.73594394875959,68.20880596327206,4.058102699540504,3.8693626535347065,Bajra
Black,217.9785921509932,32.800267125550945,17.916625787093032,25.35844645632199,77.79927544506171,8.300611985946023,12.358211866720197,Maize
Laterite,218.1774315402401,26.364092319436278,17.420450158625275,21.892271239030777,89.46650373068586,4.712477714507566,8.986657841416273,Maize
Red,295.86273969043634,32.275432885329884,15.097708474191837,23.686570679760862,63.05845232975968,6.588558216923557,4.054397989738,Maize
Sandy,78.87798705414744,35.71868260965884,18.578013509282712,27.148348059470777,62.88378808877341,8.887331931573929,5.41030907834753,Bajra
Black,330.205344688179,27.60195317518253,16.674825822590698,22.13838949888661,54.18271361337601,7.182151247718183,11.477708717842814,Wheat
Alluvial,377.6742861852914,25.67562668746914,20.412963353010703,23.04429502023992,78.36242077803666,8.354845618730428,11.569043185589134,Wheat
Red,168.80756738998213,35.59272647870466,15.80114846384675,25.696937471275707,85.7926662424211,6.737961880768681,12.807573239549924,Maize
Black,218.3163410071447,25.529803379202143,16.639994809894972,21.08489909454856,67.54428865958154,7.624132799370292,10.119343779722143,Wheat
Red,105.84063803961592,36.33318636569862,17.192139873580444,26.762663119639534,89.03461023276526,5.684478958855534,5.185414988264391,Bajra
Sandy,280.54772142530663,31.476544313890805,20.553635509376317,26.01508991163356,78.76807113089055,5.142273706656494,14.956006992680903,Rice
Alluvial,222.64689637432983,26.059844364181547,19.03261361123832,22.54622898770993,58.822444996892926,6.091998943338264,5.442939364106913,Wheat
Red,110.96766780238876,37.4901471693307,19.159073661469407,28.32461041540005,83.84981168076197,7.1438240910297255,11.824203583989032,Bajra
Red,226.69570866255623,32.06290680372275,20.13995867808725,26.101432740905,73.52233512360317,4.146972228782537,7.7461820381881825,Maize
Red,355.6981333285812,36.70912423214636,19.217209268734557,27.963166750440458,61.073111889402064,6.961751642966811,13.948360147400292,Groundnut
Red,184.3465031537287,31.05556649126323,23.359980637812093,27.20777356453766,59.43168375836839,7.8800010351771475,7.86372219702892,Maize
Black,133.14016372335718,37.62813622254132,16.809769527094897,27.218952874818108,84.17540373478317,6.461389282240174,5.966772892838124,Cotton
Red,191.75727967811247,32.70793919781316,20.79414899343501,26.751044095624085,76.5048511603328,4.476307539773131,10.825478946365257,Maize
Alluvial,389.2943128173506,28.355734625114657,21.56736664541292,24.96155063526379,63.00760256898779,7.867365628433003,4.570483928620198,Wheat
Sandy,132.95974998791766,28.050762497400164,23.837096696607524,25.943929597003844,67.6809749513143,5.65444681494586,8.385330885976837,Bajra
Red,340.1091780589133,30.60153780760348,17.4871427258763,24.044340266739887,74.6857994641612,7.533886084427229,5.004502894811399,Rice
Red,182.77550647284832,32.87199604938348,18.567320530400018,25.719658289891747,71.34047701198782,7.908951649225147,11.464627129346445,Maize
Red,352.4756621859591,32.25582324472022,20.399058395022124,26.32744081987117,51.367510637566326,8.933464901785808,4.47564970235552,Bajra
Red,68.09389303453443,33.32003856887988,17.2470117697268,25.28352516930334,57.20041749890894,4.442777921116207,4.239707485488188,Bajra
Laterite,64.55050066763724,26.92846161250716,24.86630122958847,25.89738142104781,88.60474785744182,4.024699904672048,14.421741425078867,Groundnut
Black,390.58421182462126,32.541458986041086,17.542245798974932,25.04185239250801,70.86920186544853,5.713267440604577,9.38693986591559,Rice
Sandy,100.2398267137875,37.217657295048944,22.32898918341342,29.773323239231186,56.49527578649283,4.941745418828007,11.769953698450516,Bajra
Sandy,205.3125767565999,36.28584930690757,16.77149789447386,26.52867360069072,77.70503808904658,8.190576448240552,14.335370633688278,Maize
Black,56.13059680172178,28.173914775490864,23.30877191341705,25.74134334445396,84.58435343820148,7.842596822618956,4.357317828918877,Cotton
Alluvial,291.33436286104643,33.794674015104206,17.15675152397717,25.47571276954069,76.35541880930629,5.969322028270792,10.814795724497904,Rice
Black,172.00078353468967,27.070736788156463,21.04953922690541,24.060138007530934,62.72446214472478,8.332193337638227,14.920043248303545,Wheat
Sandy,323.8349194203957,32.37121139282668,22.384492092513263,27.37785174266997,85.14062245205392,6.020701608255164,6.924397938758864,Rice
